0.00	 1.00	 5.73	 5.73	-10.00	 8937.38	-18.77	 1.00	 45.07	 35.33	 8937.60	-4.59	 1.00	 45.07	 35.26	 8940.05	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-10.42	 1.00	 45.01	 35.32	 8942.50	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8944.31	-16.25	 1.00	 44.96	 35.26	 8944.96	-2.08	 1.00	 45.02	 35.17	 8947.41	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-7.91	 1.00	 45.02	 35.25	 8949.87	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8951.24	-13.74	 1.00	 45.06	 35.23	 8952.32	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-19.57	 1.00	 45.07	 35.28	 8954.78	-5.40	 1.00	 44.94	 35.32	 8957.23	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8958.17	-11.23	 1.00	 45.02	 35.18	 8959.69	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-17.06	 1.00	 44.99	 35.30	 8962.14	-2.89	 1.00	 45.08	 35.17	 8964.59	0.00	 39.27	 29.55
0.00	 1.00	 5.73	 5.73	-10.00	 8965.09	-8.72	 1.00	 45.09	 35.24	 8967.05	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-14.55	 1.00	 45.09	 35.28	 8969.50	-0.38	 1.00	 45.06	 35.28	 8971.96	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8972.02	-6.21	 1.00	 45.02	 35.22	 8974.41	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
